ID,CODGEO,AREA_NAME,SEX,AGE,DIPLOMA,PRO_CAT,TYPE_HOUSE,NBPERS_HOUSE,NB_10,NB_11_17,NB_18_24,NB_25_64,NB_65,PMR,DRIVING_LICENCE,NB_CAR,TWO_WHEELER,BIKE,ELECT_SCOOTER,NAVIGO_SUB,IMAGINER_SUB,OTHER_SUB_PT,BIKE_SUB,NSM_SUB,WEIGHT_INDIV,GPS_RECORD
10_3137,94022,Choisy-le-Roi,Woman,57,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple with child(ren),2,0,1.0,0.0,1,0,False,True,1,1,1,0,True,False,True,False,False,1738.0971935,True
10_3138,91103,Bretigny-sur-Orge,Man,27,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Living with one or both parents,3,0,0.0,1.0,2,0,False,True,2,0,0,0,True,False,False,False,False,912.00053718,True
10_3139,78089,Bonnieres-sur-Seine,Man,32,No diploma,5,In a couple with child(ren),4,3,0.0,0.0,1,0,False,True,2,0,0,0,False,False,False,False,False,10233.227923,True
10_3140,94028,Creteil,Woman,18,Upper secondary diploma (Baccalauréat) or equivalent,7,Living alone,1,0,0.0,1.0,0,0,False,False,0,0,0,0,,True,False,False,False,1539.8284059,True
10_3143,92032,Fontenay-aux-Roses,Man,45,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),5,2,1.0,0.0,2,0,False,False,0,0,3,0,True,False,False,False,False,2744.681144,True
10_3144,77143,Cregy-les-Meaux,Woman,50,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),1,0,1.0,0.0,0,0,False,True,1,0,1,0,True,False,False,False,False,388.52462625,True
10_3145,78646,Versailles,Man,24,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",7,In a couple without children,2,0,0.0,2.0,0,0,False,True,1,0,2,0,True,False,False,False,False,1164.3206504,True
10_3147,94003,Arcueil,Woman,28,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Living alone,1,0,0.0,0.0,1,0,False,True,0,0,0,0,True,False,False,False,False,400.53401497,True
10_3148,75118,Paris,Man,36,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),4,2,0.0,0.0,2,0,False,False,1,0,4+,0,True,False,False,True,False,3061.8102217,True
10_3149,95063,Bezons,Man,44,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple with child(ren),3,1,0.0,0.0,2,0,False,True,1,0,1,0,True,False,False,False,False,1969.431961,True
10_3150,91461,Ollainville,Woman,58,"Vocational certificate (CAP, BEP) or equivalent",4,In a couple without children,2,0,0.0,0.0,2,0,False,True,1,1,0,0,False,False,False,False,False,6058.5759902,True
10_3151,78165,Les Clayes-sous-Bois,Man,23,Upper secondary diploma (Baccalauréat) or equivalent,7,Living with one or both parents,3,0,0.0,0.0,0,0,False,,2,0,0,0,True,True,False,False,False,5110.0888012,True
10_3152,95627,Vallangoujard,Woman,40,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,In a couple with child(ren),4,2,0.0,0.0,2,0,False,True,2,0,4+,0,False,False,False,False,False,908.76456272,True
10_3153,75118,Paris,Man,22,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",7,Living with one or both parents,4,0,1.0,1.0,2,0,False,False,0,0,0,0,,True,False,True,False,1514.3334686,True
10_3154,95127,Cergy,Man,49,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",5,In a couple with child(ren),4,0,1.0,1.0,2,0,False,True,3,0,2,0,True,False,False,True,False,1100.3192385,True
10_3155,95656,Vienne-en-Arthies,Man,21,,7,Living with one or both parents,4,0,0.0,2.0,2,0,False,True,4,0,3,0,False,True,False,False,False,1202.2599994,True
10_3156,75115,Paris 15e Arrondissement,Man,25,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Living alone,1,0,0.0,0.0,0,0,False,True,0,0,1,0,True,False,False,True,False,1122.6556612,True
10_3158,94046,Maisons-Alfort,Man,45,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Single parent (divorced / separated / widowed),2,0,1.0,0.0,1,0,False,True,0,0,4+,0,True,False,False,False,False,1026.44528,True
10_3159,95500,Pontoise,Woman,57,,4,In a couple with child(ren),1,0,0.0,0.0,1,0,False,True,2,1,2,0,True,False,False,False,False,759.92908129,True
10_3162,91377,Massy,Woman,41,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),3,1,1.0,0.0,1,0,False,True,1,0,4+,0,True,False,False,False,False,836.95104931,True
10_3163,93001,Aubervilliers,Woman,23,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",7,Living with one or both parents,6,0,1.0,1.0,4,0,False,True,2,1,0,0,True,True,False,False,False,731.73702611,True
10_3164,95063,Bezons,Man,28,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Living alone,1,0,0.0,0.0,0,0,False,True,1,0,0,0,True,False,False,False,False,842.98364972,True
10_3166,94038,L'Hay-les-Roses,Man,25,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Living with one or both parents,3,0,0.0,0.0,3,0,False,True,2,0,1,1,True,False,False,False,False,877.63458254,True
10_3167,92025,Colombes,Woman,56,,3,Single parent (divorced / separated / widowed),2,0,1.0,0.0,1,0,False,True,1,1,3,0,True,False,False,False,False,3484.2117662,True
10_3168,77463,Thomery,Man,38,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,In a couple without children,1,0,0.0,0.0,1,0,False,True,1,0,1,0,True,False,False,False,False,506.15111872,True
10_3170,75113,Paris,Man,25,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,Living with one or both parents,5,0,0.0,2.0,3,0,False,True,0,0,0,1,True,False,False,False,False,2559.9068785,True
10_3171,91136,Champlan,Man,38,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,In a couple without children,2,0,0.0,0.0,2,0,False,True,1,0,1,0,False,False,False,False,False,1544.7217258,True
10_3173,75111,Paris,Man,23,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",7,In a couple without children,2,0,0.0,2.0,0,0,False,True,0,0,1,0,False,True,False,True,False,1489.6559194,True
10_3174,92014,Bourg-la-Reine,Man,60,,2,In a couple with child(ren),4,0,1.0,1.0,2,0,False,True,1,0,4+,0,True,False,False,False,False,3051.07114,True
10_3175,92014,Bourg-la-Reine,Man,20,Upper secondary diploma (Baccalauréat) or equivalent,7,Living with one or both parents,4,0,1.0,1.0,2,0,False,False,1,0,2,1,True,False,False,False,False,3860.5055464,True
10_3176,77053,Brie-Comte-Robert,Woman,20,Upper secondary diploma (Baccalauréat) or equivalent,7,Living with one or both parents,2,0,0.0,0.0,2,0,False,False,0,0,0,0,False,True,False,False,False,3325.3140514,True
10_3178,94046,Maisons-Alfort,Man,48,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),5,2,1.0,0.0,2,0,False,True,1,0,0,0,False,False,False,False,False,1772.5622324,True
10_3179,94028,Creteil,Man,39,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,Living alone,1,0,0.0,0.0,1,0,False,False,0,0,0,0,False,False,False,False,False,685.03787018,True
10_3181,75110,Paris,Man,31,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Living alone,1,0,0.0,0.0,1,0,False,True,0,0,2,0,False,False,True,True,False,1375.0003715,True
10_3182,93070,Saint-Ouen-sur-Seine,Man,35,"Vocational certificate (CAP, BEP) or equivalent",8,Living alone,1,0,0.0,0.0,0,0,False,,3,1,1,1,True,False,True,True,True,6691.397198,True
10_3183,95028,Attainville,Woman,53,Upper secondary diploma (Baccalauréat) or equivalent,3,In a couple with child(ren),3,0,0.0,1.0,2,0,False,True,3,0,0,0,True,False,False,False,False,7070.436177,True
10_3184,95627,Vallangoujard,Man,42,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),4,2,0.0,0.0,2,0,False,True,2,0,2,0,True,False,False,False,False,2311.1512321,True
10_3185,77243,Lagny-sur-Marne,Woman,18,Upper secondary diploma (Baccalauréat) or equivalent,7,Living with one or both parents,2,0,0.0,0.0,2,0,False,False,2,0,4+,1,True,True,False,False,False,2373.4997674,True
10_3186,75119,Paris,Man,28,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,Living alone,1,0,0.0,0.0,1,0,False,True,0,0,1,0,False,False,False,True,False,1412.2551818,True
10_3187,95197,Deuil-la-Barre,Woman,38,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Living alone,1,0,0.0,0.0,1,0,True,True,1,0,0,0,False,False,False,False,False,651.41072461,True
12_3142,75112,Paris,Man,33,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple without children,1,0,0.0,0.0,1,0,False,True,0,0,1,0,False,False,False,False,False,1375.0003715,True
12_3188,95183,Courdimanche,Woman,35,"Vocational certificate (CAP, BEP) or equivalent",4,In a couple with child(ren),6,1,3.0,0.0,2,0,False,True,2,0,3,0,False,False,False,False,False,9043.6260628,True
12_3189,91521,Ris-Orangis,Man,32,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple with child(ren),4,2,0.0,0.0,2,0,False,True,2,0,0,0,False,False,True,False,False,1351.6732656,True
12_3190,77445,Savigny-le-Temple,Man,29,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",5,In a couple with child(ren),4,2,0.0,0.0,2,0,False,True,2,0,0,0,False,False,False,False,False,1523.8473289,True
12_3191,95127,Cergy,Woman,37,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",2,In a couple without children,1,0,0.0,0.0,1,0,False,True,2,0,2,0,True,False,False,False,False,1297.1281296,True
12_3192,91275,Gometz-le-Chatel,Woman,48,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,In a couple with child(ren),4,0,2.0,0.0,2,0,False,True,1,1,4+,0,False,False,False,False,False,1165.5651034,True
12_3193,78531,Rosny-sur-Seine,Woman,48,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",2,In a couple with child(ren),4,0,2.0,0.0,2,0,False,True,2,0,4+,0,False,False,False,False,False,2300.4078503,True
12_3194,75116,Paris,Woman,50,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",2,In a couple with child(ren),4,0,2.0,0.0,2,0,False,False,0,0,1,0,True,False,False,True,False,2888.0443376,True
12_3195,91525,Roinville,Woman,48,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",2,In a couple with child(ren),3,0,1.0,0.0,2,0,False,True,2,1,3,0,True,False,False,False,False,909.3605869,True
12_3196,93029,Drancy,Woman,65,"Vocational certificate (CAP, BEP) or equivalent",6,In a couple without children,4,2,0.0,0.0,0,2,False,True,1,0,0,0,True,False,False,False,False,5122.8866368,True
12_3197,95523,La Roche-Guyon,Woman,59,,1,In a couple without children,2,0,0.0,0.0,2,0,False,,2,3,4+,0,False,False,False,False,False,1446.8201487,True
12_3198,93048,Montreuil,Woman,53,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Single parent (divorced / separated / widowed),1,0,0.0,1.0,0,0,False,True,0,0,2,0,True,False,False,True,False,343.22756252,True
12_3199,91275,Gometz-le-Chatel,Man,44,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),5,1,2.0,0.0,2,0,False,True,2,0,4+,0,False,False,False,False,False,870.89292586,True
12_3201,93029,Drancy,Man,37,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",2,In a couple with child(ren),5,2,0.0,0.0,2,1,False,True,1,0,2,0,,False,True,False,False,2793.8136428,True
12_3203,77237,Jossigny,Woman,72,No diploma,6,Living alone,1,0,0.0,0.0,0,0,False,True,1,0,1,0,False,False,False,False,False,3567.9646204,True
12_3204,91174,Corbeil-Essonnes,Woman,61,,4,Living alone,1,0,0.0,0.0,0,0,False,True,1,0,0,0,True,False,False,False,False,660.47883456,True
12_3205,75111,Paris,Woman,48,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",4,In a couple with child(ren),4,0,2.0,0.0,2,0,False,True,0,0,0,0,True,False,False,False,False,1831.9443467,True
12_3206,78621,Trappes,Woman,39,,8,In a couple with child(ren),3,3,0.0,0.0,0,0,False,True,1,0,0,0,False,False,False,False,False,1452.9380823,True
12_3210,78642,Verneuil-sur-Seine,Man,40,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",2,In a couple with child(ren),4,0,2.0,0.0,2,0,False,True,1,0,4+,1,True,False,False,False,False,2399.4861748,True
12_3211,95058,Bernes-sur-Oise,Woman,36,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,Single parent (divorced / separated / widowed),2,2,0.0,0.0,0,0,False,True,1,0,0,0,False,False,False,False,False,866.78722669,True
12_3212,75119,Paris,Man,28,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Living alone,1,0,0.0,0.0,0,0,False,True,1,0,1,0,True,False,False,False,False,1620.6316927,True
12_3213,93051,Noisy-le-Grand,Woman,53,Upper secondary diploma (Baccalauréat) or equivalent,2,In a couple with child(ren),4,0,1.0,1.0,2,0,False,False,2,1,2,1,True,False,False,False,False,7378.1956388,True
12_3215,78686,Viroflay,Woman,46,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Single parent (divorced / separated / widowed),2,0,0.0,1.0,1,0,False,True,1,0,0,0,True,False,False,False,False,1746.2214791,True
12_3216,78624,Triel-sur-Seine,Woman,53,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple with child(ren),4,0,1.0,1.0,2,0,False,True,2,0,3,0,,False,False,True,False,2764.0901302,True
12_3217,95078,Boissy-l'Aillerie,Woman,72,Upper secondary diploma (Baccalauréat) or equivalent,6,Living alone,1,0,0.0,0.0,0,0,False,True,1,0,0,0,False,False,False,False,False,4735.1946453,True
12_3218,93050,Neuilly-sur-Marne,Woman,56,"Vocational certificate (CAP, BEP) or equivalent",4,In a couple with child(ren),4,2,0.0,0.0,2,0,False,True,1,0,1,0,True,False,False,False,False,13107.585996,True
12_3219,77470,Tournan-en-Brie,Woman,58,"Vocational certificate (CAP, BEP) or equivalent",4,Single parent (divorced / separated / widowed),1,0,1.0,0.0,0,0,True,True,1,0,2,0,True,False,False,False,False,1967.4360196,True
12_3220,91692,Les Ulis,Man,53,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",2,Living alone,1,0,0.0,0.0,1,0,False,True,1,0,0,0,False,False,False,False,False,439.43978829,True
12_3221,75112,Paris,Woman,47,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",5,Single parent (divorced / separated / widowed),3,0,1.0,1.0,1,0,False,True,0,0,1,0,True,False,False,True,False,2461.3827324,True
12_3222,91552,Saint-Germain-les-Arpajon,Woman,51,"Vocational certificate (CAP, BEP) or equivalent",4,In a couple with child(ren),2,0,0.0,1.0,1,0,False,True,3,0,0,0,True,False,False,False,False,4504.3431085,True
12_3223,77330,Nanteuil-les-Meaux,Man,62,Lower secondary certificate (Brevet) or equivalent,2,In a couple without children,1,0,0.0,0.0,1,0,False,True,1,1,2,0,True,False,False,False,False,1972.9743024,True
12_3224,78337,Limetz-Villez,Woman,20,,7,Living with one or both parents,9,2,2.0,3.0,2,0,False,False,3,0,4+,0,True,True,False,False,False,1298.1049978,True
12_3226,78418,Montesson,Man,63,,6,In a couple without children,1,0,0.0,0.0,1,0,False,True,2,0,2,0,False,False,False,False,False,739.35535263,True
12_3228,77058,Bussy-Saint-Georges,Woman,56,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",1,Single parent (divorced / separated / widowed),1,0,0.0,1.0,0,0,False,True,1,0,0,0,,False,True,False,False,720.40046729,True
12_3229,78646,Versailles,Man,66,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",2,In a couple with child(ren),4,0,0.0,2.0,2,0,False,True,3,0,4+,0,False,False,False,False,False,4529.7670993,True
12_3231,78005,Acheres,Woman,60,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,In a couple with child(ren),4,0,0.0,2.0,2,0,False,True,2,0,2,0,True,True,False,False,False,2433.3128137,True
12_3232,75109,Paris,Man,39,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),5,3,0.0,0.0,2,0,False,True,0,0,2,0,False,False,False,False,False,2771.6443559,True
12_3233,91421,Montgeron,Man,35,,2,In a couple with child(ren),3,1,0.0,0.0,2,0,False,True,1,0,4+,0,False,False,False,False,False,1532.5550252,True
12_3234,93055,Pantin,Woman,46,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,In a couple with child(ren),1,0,0.0,1.0,0,0,False,True,0,1,1,0,False,False,True,False,False,536.00606498,True
12_3236,93070,Saint-Ouen-sur-Seine,Man,25,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple without children,1,0,0.0,0.0,1,0,False,True,1,0,2,0,True,False,False,True,False,343.58422489,True
