ID,CODGEO,SEX,AGE,DIPLOMA,PRO_CAT,NBPERS_HOUSE,NB_10,NB_11_17,NB_18_24,NB_25_64,NB_65,PMR,DRIVING_LICENCE,NB_CAR,TWO_WHEELER,BIKE,ELECT_SCOOTER,NAVIGO_SUB,IMAGINER_SUB,OTHER_SUB_PT,BIKE_SUB,NSM_SUB,WEIGHT_INDIV,GPS_RECORD
10_3150,91461.0,0.0,58.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6058.5759902,1.0
10_3151,78165.0,1.0,23.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5110.0888012,1.0
10_3152,95627.0,0.0,40.0,5.0,3.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,908.76456272,1.0
10_3153,75118.0,1.0,22.0,4.0,7.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1514.3334686,1.0
10_3154,95127.0,1.0,49.0,5.0,5.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1100.3192385,1.0
10_3155,95656.0,1.0,21.0,0.0,7.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1202.2599994,1.0
10_3156,75115.0,1.0,25.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1122.6556612,1.0
10_3158,94046.0,1.0,45.0,5.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1026.44528,1.0
10_3159,95500.0,0.0,57.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,759.92908129,1.0
10_3162,91377.0,0.0,41.0,5.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,836.95104931,1.0
10_3163,93001.0,0.0,23.0,5.0,7.0,6.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,731.73702611,1.0
10_3164,95063.0,1.0,28.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,842.98364972,1.0
10_3166,94038.0,1.0,25.0,5.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,877.63458254,1.0
10_3167,92025.0,0.0,56.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3484.2117662,1.0
10_3168,77463.0,1.0,38.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,506.15111872,1.0
10_3170,75113.0,1.0,25.0,5.0,3.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2559.9068785,1.0
10_3171,91136.0,1.0,38.0,5.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1544.7217258,1.0
10_3173,75111.0,1.0,23.0,4.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1489.6559194,1.0
10_3174,92014.0,1.0,60.0,0.0,2.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3051.07114,1.0
10_3175,92014.0,1.0,20.0,3.0,7.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3860.5055464,1.0
10_3176,77053.0,0.0,20.0,3.0,7.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3325.3140514,1.0
10_3178,94046.0,1.0,48.0,5.0,2.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1772.5622324,1.0
10_3179,94028.0,1.0,39.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.03787018,1.0
10_3181,75110.0,1.0,31.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1375.0003715,1.0
10_3182,93070.0,1.0,35.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6691.397198,1.0
10_3183,95028.0,0.0,53.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7070.436177,1.0
10_3184,95627.0,1.0,42.0,5.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2311.1512321,1.0
10_3185,77243.0,0.0,18.0,3.0,7.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,2373.4997674,1.0
10_3186,75119.0,1.0,28.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1412.2551818,1.0
10_3187,95197.0,0.0,38.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.41072461,1.0
12_3142,75112.0,1.0,33.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.0003715,1.0
12_3188,95183.0,0.0,35.0,2.0,4.0,6.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9043.6260628,1.0
12_3189,91521.0,1.0,32.0,4.0,3.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1351.6732656,1.0
12_3190,77445.0,1.0,29.0,4.0,5.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523.8473289,1.0
12_3191,95127.0,0.0,37.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1297.1281296,1.0
12_3192,91275.0,0.0,48.0,5.0,3.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.5651034,1.0
12_3193,78531.0,0.0,48.0,4.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.4078503,1.0
12_3194,75116.0,0.0,50.0,4.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2888.0443376,1.0
12_3195,91525.0,0.0,48.0,4.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,909.3605869,1.0
12_3196,93029.0,0.0,65.0,2.0,6.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5122.8866368,1.0
12_3197,95523.0,0.0,59.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1446.8201487,1.0
12_3198,93048.0,0.0,53.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,343.22756252,1.0
12_3199,91275.0,1.0,44.0,5.0,2.0,5.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,870.89292586,1.0
12_3201,93029.0,1.0,37.0,4.0,2.0,5.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2793.8136428,1.0
12_3203,77237.0,0.0,72.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3567.9646204,1.0
12_3204,91174.0,0.0,61.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,660.47883456,1.0
12_3205,75111.0,0.0,48.0,4.0,4.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1831.9443467,1.0
12_3206,78621.0,0.0,39.0,0.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.9380823,1.0
12_3210,78642.0,1.0,40.0,4.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2399.4861748,1.0
12_3211,95058.0,0.0,36.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.78722669,1.0
12_3212,75119.0,1.0,28.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1620.6316927,1.0
12_3213,93051.0,0.0,53.0,3.0,2.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,7378.1956388,1.0
12_3215,78686.0,0.0,46.0,5.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1746.2214791,1.0
12_3216,78624.0,0.0,53.0,4.0,3.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2764.0901302,1.0
12_3217,95078.0,0.0,72.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4735.1946453,1.0
12_3218,93050.0,0.0,56.0,2.0,4.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13107.585996,1.0
12_3219,77470.0,0.0,58.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1967.4360196,1.0
12_3220,91692.0,1.0,53.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.43978829,1.0
12_3221,75112.0,0.0,47.0,4.0,5.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2461.3827324,1.0
12_3222,91552.0,0.0,51.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4504.3431085,1.0
12_3223,77330.0,1.0,62.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1972.9743024,1.0
12_3224,78337.0,0.0,20.0,0.0,7.0,9.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1298.1049978,1.0
12_3226,78418.0,1.0,63.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,739.35535263,1.0
12_3228,77058.0,0.0,56.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,720.40046729,1.0
12_3229,78646.0,1.0,66.0,4.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4529.7670993,1.0
12_3231,78005.0,0.0,60.0,5.0,3.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2433.3128137,1.0
12_3232,75109.0,1.0,39.0,5.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2771.6443559,1.0
12_3233,91421.0,1.0,35.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1532.5550252,1.0
12_3234,93055.0,0.0,46.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,536.00606498,1.0
12_3236,93070.0,1.0,25.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,343.58422489,1.0
12_3237,92024.0,0.0,25.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1396.8921063,1.0
12_3238,78123.0,0.0,39.0,2.0,4.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,10212.625508,1.0
12_3239,77320.0,0.0,37.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5243.4122472,1.0
12_3240,94076.0,1.0,66.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1334.7430604,1.0
12_3241,91286.0,0.0,50.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,548.50621117,1.0
12_3242,94017.0,0.0,20.0,3.0,7.0,6.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8870.6801837,1.0
12_3243,77123.0,1.0,19.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,992.28859248,1.0
12_3245,77067.0,1.0,53.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6815.4381412,1.0
12_3246,95500.0,0.0,47.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.94708303,1.0
12_3248,91272.0,0.0,33.0,5.0,8.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,657.35267398,1.0
12_3249,91570.0,0.0,64.0,4.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,761.78708126,1.0
12_3250,93048.0,1.0,54.0,5.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,754.5926375,1.0
12_3251,91629.0,0.0,60.0,3.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8335.7543165,1.0
12_3253,91103.0,1.0,36.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,910.04565881,1.0
12_3254,78165.0,0.0,33.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1772.8661355,1.0
12_3255,78624.0,0.0,23.0,4.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2029.3109504,1.0
12_3256,91330.0,1.0,31.0,5.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,910.04565881,1.0
12_3258,95039.0,0.0,20.0,3.0,7.0,5.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4761.8995568,1.0
12_3259,95039.0,1.0,61.0,3.0,3.0,5.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,10591.169064,1.0
12_3261,93015.0,0.0,59.0,0.0,4.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2075.6112305,1.0
12_3262,92064.0,0.0,44.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1879.525715,1.0
12_3263,91216.0,1.0,40.0,5.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1234.8940048,1.0
12_3265,91228.0,1.0,66.0,0.0,6.0,8.0,2.0,0.0,0.0,2.0,4.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4248.9001442,1.0
12_3266,91228.0,0.0,61.0,4.0,5.0,12.0,4.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,962.52522964,1.0
12_3269,95127.0,0.0,49.0,5.0,3.0,5.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,871.02674325,1.0
12_3270,91570.0,0.0,16.0,1.0,7.0,5.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,3868.013911,1.0
12_3273,92040.0,1.0,38.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1180.0471531,1.0
12_3274,78401.0,0.0,44.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2462.1658513,1.0
12_3276,78586.0,0.0,54.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,914.15673258,1.0
12_3277,91223.0,0.0,67.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,782.61075846,1.0
12_3278,78383.0,0.0,50.0,0.0,4.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1837.2617909,1.0
12_3279,78126.0,0.0,45.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1789.7924906,1.0
12_3280,95660.0,1.0,38.0,3.0,3.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11487.700944,1.0
12_3281,75114.0,1.0,22.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,749.30461016,1.0
12_3282,91377.0,0.0,60.0,4.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.5435547,1.0
12_3283,78517.0,1.0,32.0,5.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2164.6595461,1.0
12_3285,78551.0,1.0,35.0,4.0,2.0,8.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2399.4861748,1.0
12_3286,91201.0,1.0,44.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,572.87053075,1.0
12_3288,92019.0,0.0,18.0,3.0,7.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4649.2031732,1.0
12_3290,91405.0,1.0,46.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1815.1596004,1.0
12_3291,95197.0,0.0,46.0,4.0,1.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1775.709991,1.0
12_3292,91021.0,0.0,72.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12351.398928,1.0
12_3293,77284.0,0.0,50.0,3.0,4.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,7796.6750943,1.0
12_3294,91105.0,0.0,61.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4504.3431085,1.0
12_3295,94058.0,0.0,59.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1738.0971935,1.0
12_3296,78545.0,0.0,46.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1116.738262,1.0
12_3297,91275.0,1.0,45.0,5.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1234.8940048,1.0
12_3298,93048.0,0.0,36.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14179.072694,1.0
12_3299,92033.0,0.0,30.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1421.7718329,1.0
12_3301,78382.0,0.0,51.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3962.6132152,1.0
12_3302,95028.0,0.0,49.0,3.0,4.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8914.6676152,1.0
12_3303,75112.0,0.0,26.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2235.7612656,1.0
12_3304,78621.0,0.0,48.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2141.6813523,1.0
12_3305,77111.0,1.0,31.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,444.44092976,1.0
12_3306,78172.0,0.0,58.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,949.78702709,1.0
12_3307,78231.0,0.0,53.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,822.01054934,1.0
12_3309,91553.0,0.0,45.0,4.0,2.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,786.09497668,1.0
12_3310,77352.0,0.0,57.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1967.4360196,1.0
12_3311,93055.0,1.0,51.0,4.0,3.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2923.6927813,1.0
12_3312,78372.0,0.0,57.0,0.0,4.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2141.6813523,1.0
12_3313,77455.0,0.0,54.0,4.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,969.9232059,1.0
